order_id,product_id,quantity,unit_price
498,65,2,84608.75
499,282,3,28244.92
499,179,2,60093.32
500,194,2,59752.12
500,75,4,55014.6
501,214,4,82094.41
501,166,4,75716.01
501,178,3,72933.69
501,133,4,41781.41
502,294,2,58087.86
502,126,4,58256.67
502,19,2,20191.22
503,200,2,48990.42
503,59,4,39256.64
503,143,4,70034.81
503,131,4,12625.85
504,272,1,15359.03
504,124,4,41542.65
504,170,2,76671.24
504,285,3,57413.03
505,148,3,73464.53
506,112,1,27097.01
507,154,1,69402.54
507,80,5,63613.16
507,40,4,61641.99
507,282,4,69495.98
508,185,2,72757.26
508,235,1,20971.4
508,180,4,4997.94
509,153,5,50895.0
509,33,2,9255.75
509,24,4,32105.12
509,180,5,368.34
510,154,1,66975.1
510,6,2,48316.99
510,140,2,4425.19
511,29,2,7291.2
512,257,4,45313.1
512,82,3,7316.6
513,277,3,22651.16
514,111,2,47776.15
514,195,4,14158.82
514,206,2,50084.99
515,156,2,70407.1
515,21,2,29881.31
515,180,3,9918.15
516,203,2,39445.67
517,290,4,19440.13
517,57,3,74036.98
517,29,4,67860.32
518,182,5,78377.35
518,25,4,36899.22
518,214,4,44646.2
519,74,4,21729.24
520,206,3,45382.98
520,114,4,80135.15
520,17,2,16004.05
520,13,5,18405.13
521,34,5,78138.06
521,144,3,57853.33
521,203,3,3648.08
522,263,2,74473.94
522,11,1,50725.6
522,60,1,52275.04
523,163,3,17573.92
523,263,3,23008.03
523,62,2,52444.62
524,9,4,18625.28
524,228,2,3636.82
524,251,1,43306.11
524,186,2,38630.2
525,50,2,72190.92
526,252,4,83230.14
527,37,3,4573.51
527,87,1,63461.29
527,25,2,33794.79
527,60,3,24299.58
528,152,4,40039.54
528,73,5,17545.39
528,66,4,43200.35
528,240,2,67259.55
529,153,3,61979.62
529,237,2,49722.26
529,287,1,74788.42
530,285,1,26958.54
530,247,3,22762.54
530,293,3,43341.24
530,40,3,55778.99
531,52,4,33785.68
531,165,3,41557.01
532,64,5,34095.84
532,221,4,72137.63
532,29,5,38050.44
533,293,4,5377.02
533,142,5,69266.41
533,62,3,17221.63
534,95,3,45652.54
535,53,1,65729.33
536,269,2,2490.98
536,277,3,80034.66
537,195,2,77128.8
538,252,2,32227.37
538,15,3,18670.66
538,28,5,43868.61
538,255,4,18676.29
539,206,4,19974.48
540,53,4,52580.95
541,161,2,34933.04
541,60,3,16191.09
541,166,4,34152.01
542,281,1,38617.1
542,205,5,55796.64
542,214,5,72168.15
542,56,4,52736.42
543,189,1,17674.97
543,184,5,3467.47
544,208,1,76807.48
544,284,2,76312.61
545,3,4,23393.45
546,246,4,3021.12
546,233,5,62085.06
546,58,1,3793.14
546,20,4,69479.75
547,147,4,35452.61
548,251,3,84651.45
548,112,1,1204.86
548,236,4,50159.91
549,169,4,69033.88
549,120,3,78800.2
550,221,2,19413.28
551,34,5,8268.28
551,15,5,30976.21
552,89,2,28329.46
552,46,5,73457.13
552,235,3,23350.6
552,172,1,22334.01
553,49,5,17327.39
554,169,3,81315.57
554,31,2,66918.72
555,192,3,40915.99
556,130,3,82045.14
556,67,2,29744.67
556,78,4,31794.94
557,127,3,61706.31
557,279,1,25198.09
557,184,5,69897.9
558,187,5,77487.3
558,272,5,23144.67
559,8,3,24971.66
559,212,2,33470.83
559,78,3,80660.73
559,213,4,43941.55
560,78,2,28931.43
560,25,5,31990.95
560,64,4,82293.09
560,122,1,30306.87
561,146,5,70410.3
562,294,3,14586.09
563,140,3,55951.45
563,78,3,70638.4
563,61,2,69489.13
564,114,4,78819.41
564,236,5,11723.51
564,270,1,22392.58
565,238,4,5630.58
565,280,1,21369.6
566,245,4,38827.01
566,240,4,2182.57
566,7,4,14659.46
567,99,1,38673.45
568,95,3,34611.6
568,287,5,49379.67
568,88,2,18737.22
569,34,3,66702.05
570,232,2,45412.01
570,95,3,50680.41
571,218,2,30256.22
571,277,2,68871.2
572,54,4,10611.31
572,298,3,21301.03
572,227,5,51780.17
572,191,4,44174.49
573,172,1,32538.21
573,70,4,34993.47
573,52,1,12890.35
573,296,3,30996.06
574,101,2,49061.66
574,170,2,15515.36
574,103,2,41177.6
575,144,4,10075.07
575,172,1,1462.04
576,188,3,67579.91
576,74,3,78022.4
577,220,1,7494.78
577,285,3,681.36
577,119,4,15393.64
578,127,2,26991.63
578,237,2,31096.72
579,10,5,77661.8
579,59,4,80340.3
579,285,1,34697.94
579,173,3,52093.9
580,135,2,43014.37
580,99,2,4740.33
580,64,5,74195.19
581,243,5,68266.83
582,121,1,83623.26
583,224,1,13455.48
583,287,3,62218.58
583,37,1,71894.52
583,185,5,36074.52
584,225,1,49469.19
584,288,3,36112.77
584,58,3,79330.97
585,110,5,57077.11
586,44,3,61692.82
587,113,4,38047.55
587,80,2,79665.96
587,121,3,23282.57
588,144,1,71417.88
588,265,2,50397.97
589,76,5,17717.03
589,60,5,53464.42
590,131,2,57378.49
590,217,1,38832.84
590,138,4,78678.01
591,42,4,4329.69
592,136,4,48248.6
592,82,4,16924.36
592,11,4,21077.43
593,23,2,24520.7
594,140,4,49115.55
594,253,4,83711.44
595,278,1,84525.9
595,160,4,51305.26
595,288,3,49988.36
595,141,5,667.62
596,101,4,7506.86
596,116,1,81533.38
596,16,2,75191.68
596,154,3,51134.44
597,250,5,71986.31
598,268,1,18579.85
598,142,1,81828.44
598,147,1,75321.54
598,36,2,30831.78
599,269,3,24744.03
599,136,1,79823.14
599,198,2,4874.23
600,178,2,52072.55
600,265,1,27069.41
600,119,5,79602.73
601,12,2,38448.77
601,148,2,60083.18
601,178,3,68383.34
601,214,1,23555.22
602,248,1,22342.08
602,49,1,13103.22
603,36,2,7396.24
603,140,2,25348.69
603,12,5,40006.73
603,193,4,64074.74
604,197,4,43190.23
605,111,3,32743.98
605,230,1,10547.82
605,283,3,70617.02
606,54,5,78962.26
606,216,3,79064.13
607,115,3,56223.62
607,163,2,51958.97
607,125,1,14429.45
607,77,2,2587.0
608,67,3,5721.82
609,1,4,43847.84
609,134,4,61510.87
610,144,3,374.81
611,176,2,5359.49
611,161,3,29281.44
611,41,2,9340.27
611,264,1,72980.15
612,129,4,56404.99
612,4,2,68248.63
612,45,5,81927.9
612,295,5,47685.74
613,63,3,75679.84
614,209,5,70568.98
614,4,2,65484.6
614,220,1,65154.19
615,104,5,40394.42
615,254,2,84206.54
615,130,4,3981.56
615,48,2,72735.27
616,204,1,34568.78
616,276,5,77444.93
616,205,5,30557.07
616,98,5,20663.02
617,233,2,54762.01
618,94,2,15332.34
619,255,3,65653.17
620,237,2,36102.19
620,29,4,67893.2
620,24,4,68481.1
620,152,1,6264.52
621,294,2,34030.16
622,19,1,55436.54
623,101,1,56297.15
623,278,1,76732.73
623,183,3,34266.32
624,81,4,30296.22
625,50,2,53589.87
625,243,2,69699.43
626,83,4,73977.62
626,205,4,22485.32
626,148,4,55411.18
626,72,5,78174.07
627,227,4,75282.35
627,280,1,27465.48
627,105,1,7654.74
627,222,2,47904.71
628,36,2,28960.11
628,158,1,28332.98
628,179,4,18605.3
628,65,1,30872.89
629,118,5,39070.07
629,285,3,34160.25
630,215,3,68492.87
630,138,5,84047.15
630,119,5,38087.68
630,148,4,530.91
631,150,5,74625.74
631,157,1,10595.09
631,220,4,63161.89
631,93,5,84146.43
632,285,4,30896.11
632,123,2,63904.63
632,182,4,43049.45
633,226,3,17841.55
633,190,2,46679.27
634,42,4,27662.47
634,78,2,45237.32
634,202,4,24949.44
635,299,1,76906.41
635,259,3,18220.46
635,169,3,38846.8
635,293,4,82391.13
636,47,3,45347.74
636,189,1,72292.5
636,1,3,37824.24
636,293,5,78892.88
637,197,5,62017.89
637,6,5,50455.49
637,59,5,63678.4
638,141,4,45406.68
639,199,5,54295.66
639,92,4,23263.35
639,138,1,54581.8
640,66,1,1307.45
641,73,5,18328.49
642,134,2,3609.7
642,300,5,34398.84
643,32,2,9178.4
643,3,5,33478.73
644,133,2,70351.36
644,59,2,41414.49
645,128,2,1934.32
645,54,5,66592.04
645,300,3,28703.56
645,51,5,33934.83
646,101,5,70824.03
646,46,2,80383.08
646,218,5,2678.66
647,17,5,53950.76
647,299,1,48030.96
648,47,2,83388.57
648,164,3,68357.26
648,21,1,75024.05
648,270,4,11788.13
649,277,1,18905.75
649,208,5,51589.67
649,42,5,76011.62
649,231,3,68678.34
650,198,4,38662.23
650,220,3,59658.86
651,90,2,67439.01
651,71,3,27909.64
651,192,4,42268.82
651,51,4,48276.01
652,158,5,80893.19
653,244,2,11991.71
654,63,4,38537.52
655,240,3,79631.41
655,50,1,45329.72
656,243,3,72007.73
657,263,5,41569.69
657,212,1,5925.0
658,151,2,84567.86
658,150,3,4725.68
658,26,3,37023.91
659,266,5,22723.26
659,29,1,12984.12
659,199,1,24398.73
660,281,1,77771.01
660,272,1,54282.79
661,296,1,3356.1
662,144,3,82997.19
662,114,1,83059.29
662,261,5,51912.94
663,27,2,42539.71
663,99,5,6866.71
663,163,1,65422.28
664,289,1,17550.57
664,201,5,25066.97
664,163,3,30724.15
664,211,3,58865.23
665,76,1,30812.73
666,23,5,7566.81
666,205,4,74162.9
667,179,5,79605.73
668,161,1,38829.53
668,95,1,37993.74
668,223,3,23577.63
668,102,2,39052.85
669,67,1,30262.78
670,147,2,17261.56
670,261,4,68252.93
671,299,5,67162.25
671,246,4,7966.88
671,92,2,61633.99
671,221,5,70859.69
672,10,4,53397.91
672,261,1,36115.5
672,7,2,52421.79
672,46,2,24485.6
673,298,5,2897.42
673,214,4,43359.41
674,87,3,68443.95
675,61,5,67907.16
675,24,3,37513.69
675,126,5,31158.87
675,205,3,37849.26
676,214,3,64609.39
676,45,1,32012.82
676,296,2,43360.6
676,151,2,68718.48
677,34,4,4933.86
677,177,3,32941.48
677,211,4,47179.7
677,174,3,9744.96
678,55,4,14225.15
678,33,4,2857.31
678,15,3,44351.89
678,212,4,6232.26
679,142,1,53739.4
679,20,5,57945.42
679,222,3,62347.35
679,62,4,10850.74
680,1,4,40791.44
680,103,3,28960.7
680,50,5,36246.13
680,21,2,24635.03
681,5,1,44699.31
682,71,5,29036.26
682,220,3,26684.31
682,285,5,51812.78
683,298,3,29120.84
683,40,5,14713.92
684,205,2,34375.36
684,273,3,57197.79
684,282,2,30674.63
684,22,1,83789.56
685,23,3,60354.28
686,269,5,65527.11
686,240,4,58252.02
686,288,1,22491.76
686,119,5,80936.18
687,77,1,50960.48
687,275,4,7429.11
687,270,4,24354.45
687,107,4,17170.96
688,194,2,31858.47
688,202,3,59561.24
689,227,2,69198.46
689,43,2,81808.58
689,104,5,47161.85
690,204,3,44961.96
691,134,1,78213.23
691,148,1,44430.78
691,288,5,26594.55
691,81,5,36726.99
692,136,1,13630.89
692,4,3,21174.12
692,284,5,83909.18
693,78,5,9854.31
693,168,4,3126.06
693,193,4,10955.14
693,54,2,68941.99
694,108,1,21999.27
694,224,4,66617.93
695,241,4,18106.47
695,218,4,263.59
695,240,2,36754.69
695,167,1,19928.26
696,28,1,68529.28
697,145,4,6261.29
697,174,2,74933.89
697,217,3,13716.44
697,101,1,59667.17
698,128,4,27992.16
699,250,4,43136.72
700,35,4,51150.88
700,42,5,52693.7
701,140,2,61502.35
701,266,4,45896.8
702,64,1,2081.13
703,37,2,4382.67
704,203,4,72566.31
704,157,4,42644.08
704,156,3,20527.5
704,119,5,43453.69
705,120,4,58236.88
705,296,3,39535.03
705,163,5,43173.82
705,107,3,22634.82
706,258,4,41851.14
707,150,4,1404.79
707,114,5,70543.26
707,224,3,13030.41
708,111,2,20229.75
708,249,4,41729.45
708,64,4,27901.94
709,18,1,18527.27
709,6,4,2284.11
709,110,2,33670.13
709,64,3,6944.17
710,191,4,81367.73
710,222,3,55010.16
711,213,3,51395.6
711,84,5,23473.37
711,117,5,84302.79
711,299,1,21571.87
712,296,5,61949.42
712,219,2,37550.6
713,109,5,77823.3
713,213,5,51492.7
714,112,4,3646.12
714,218,3,80965.86
714,298,3,57067.27
714,87,5,81167.44
715,282,3,69262.53
716,162,4,7602.3
717,27,5,56829.82
717,281,4,69174.31
717,81,4,9108.39
717,293,3,12449.66
718,24,2,8630.73
719,10,1,50989.41
720,22,5,17385.37
720,256,5,70959.67
720,68,2,48262.44
720,190,2,3053.26
721,158,5,31795.85
721,169,1,82250.02
721,54,5,68679.47
721,72,3,15425.99
722,147,3,72710.44
722,46,1,42302.13
723,105,2,58208.73
723,150,5,57812.45
723,80,5,79523.32
724,242,1,14854.18
724,115,5,37947.37
724,200,5,48718.1
724,269,1,53635.31
725,235,5,78806.98
725,134,5,8346.85
725,92,1,36244.17
726,240,4,13536.32
726,73,3,41759.43
726,262,4,55775.28
727,133,3,67491.81
727,84,1,69797.86
728,256,5,10662.93
729,283,5,22238.19
730,232,3,62780.33
731,218,5,7806.63
731,122,4,33731.15
732,252,5,76137.49
732,206,3,63763.34
732,135,3,67208.79
733,203,3,15157.58
734,225,5,20326.2
735,31,5,70362.66
736,245,3,10848.07
736,181,2,42317.28
737,257,3,56503.56
737,4,4,46998.07
737,177,1,24710.67
737,55,3,14554.52
738,147,3,38447.57
739,147,3,43458.91
739,166,1,48900.11
739,79,2,27646.29
739,300,2,49176.94
740,51,2,48592.49
741,266,4,37541.6
741,215,1,57654.31
741,129,5,18981.99
741,64,2,8716.94
742,158,5,37088.18
742,294,3,19276.49
743,62,3,81799.39
743,118,4,52437.32
744,223,5,55692.28
744,150,2,17288.33
744,230,1,79252.67
744,211,1,73835.48
745,182,4,81886.21
745,224,3,50825.22
745,19,5,68285.3
746,69,2,71042.59
746,186,1,29887.45
747,30,4,79041.9
747,89,4,24594.66
748,37,4,63004.67
748,91,3,22051.58
749,21,3,81715.61
749,286,1,8500.75
749,75,2,48454.97
749,129,4,42365.92
750,125,1,59473.5
750,25,4,83616.62
750,53,2,40491.71
751,106,1,41802.31
751,161,3,39751.14
752,175,3,61405.85
753,10,5,66383.57
753,68,2,37253.78
753,113,2,74758.61
754,233,1,43570.96
754,210,3,80117.61
754,129,3,36404.32
755,22,5,74050.03
756,298,3,52195.37
757,47,3,53834.19
758,145,2,74565.82
759,165,4,47794.54
759,97,4,8430.45
760,23,2,12660.14
760,163,3,83887.86
760,110,2,2898.63
760,150,3,37268.7
761,42,2,6640.91
761,26,5,29947.58
761,15,4,13515.14
761,259,2,44053.43
762,80,4,50565.41
762,213,3,17199.25
763,124,5,13067.03
763,189,2,23275.6
763,216,5,62375.96
764,288,1,75963.13
765,225,2,11588.61
765,207,5,66808.09
766,255,3,13025.51
767,64,1,61581.19
767,109,3,53070.5
767,189,3,38881.67
767,90,5,67496.8
768,192,3,36554.81
769,118,3,25564.37
770,242,2,55846.89
771,200,4,4721.33
772,217,1,16648.11
773,131,5,52145.13
774,271,2,38706.79
774,76,2,10447.15
774,49,5,58586.04
774,151,4,16764.77
775,192,4,58641.49
776,102,5,16741.21
776,43,1,10164.67
776,57,1,65286.94
776,107,4,76742.57
777,40,4,66980.65
777,35,4,80103.35
778,120,4,63611.64
778,218,1,8419.83
779,196,3,53091.1
779,282,3,17972.97
780,203,1,20775.09
781,31,4,4201.79
781,257,2,4064.78
782,68,4,2367.85
782,139,3,59817.87
782,167,2,31648.45
782,54,3,20608.56
783,190,5,19800.84
783,158,1,14133.72
784,10,4,54899.67
785,64,3,48732.6
786,22,3,31562.96
786,254,4,62478.77
786,179,1,63628.39
786,97,2,52530.33
787,283,3,52696.17
788,234,1,26915.25
788,288,5,82270.06
789,6,4,43456.48
790,239,4,4259.44
790,167,4,33045.25
790,24,3,10213.36
791,251,2,70980.08
791,241,5,48269.62
792,274,2,22438.65
793,222,5,50392.08
793,96,5,19231.55
794,28,4,23824.2
794,218,2,79481.15
795,38,1,8274.43
795,4,5,7155.68
795,296,4,61359.51
795,133,3,46514.64
796,54,5,57015.22
796,40,3,68240.88
796,221,5,5986.99
796,198,3,63613.48
797,10,4,1057.62
797,16,4,71352.31
798,70,4,66351.96
799,115,3,38101.24
800,248,4,43045.01
800,300,5,55850.32
800,14,1,26569.74
800,143,1,56982.38
801,217,3,15457.07
801,254,1,19972.89
802,17,5,82757.68
802,116,5,19627.81
802,168,5,42355.23
802,138,4,49322.2
803,51,1,80527.42
804,264,3,76786.35
804,260,3,33450.97
804,223,3,59721.28
804,152,4,40238.29
805,21,5,66844.65
805,111,2,28012.01
806,117,2,30174.54
806,65,3,30116.67
806,30,1,8227.06
806,299,1,20948.88
807,106,3,2921.94
807,208,3,48198.75
808,8,4,58687.2
809,125,4,81040.02
810,25,4,15066.77
810,5,3,34689.07
811,54,3,35974.22
812,71,3,5361.32
812,7,2,17147.0
813,209,4,50961.84
813,258,2,55705.9
814,38,2,8381.62
815,114,2,6582.74
815,97,3,83680.7
815,148,1,51718.02
815,153,1,83709.57
816,83,1,77475.04
817,131,5,16610.73
818,158,1,77431.28
818,220,3,33696.85
818,133,5,4928.72
819,141,5,73569.58
819,70,4,66858.46
820,65,3,46004.76
821,185,2,22583.26
821,198,4,62068.2
821,60,1,50054.48
822,83,3,74072.86
823,298,3,35890.62
824,177,1,66952.97
825,281,4,84947.13
825,258,4,12849.94
826,118,5,61828.78
827,246,5,69419.67
828,295,3,34517.05
828,124,3,14663.6
829,246,3,44450.92
829,169,2,68780.19
830,285,4,51819.06
830,275,3,25294.26
831,17,3,11256.32
831,22,1,16360.21
831,260,2,39423.81
832,101,1,48641.28
832,218,4,11220.2
833,163,4,27104.69
833,95,4,10205.4
834,190,5,65300.6
834,207,4,729.56
834,164,5,20242.03
835,45,4,50761.89
835,210,3,52172.88
835,224,4,69325.36
835,57,1,62196.32
836,100,2,12299.71
837,21,2,77071.97
838,211,3,4416.93
838,47,4,84824.57
838,183,5,39206.08
839,72,5,35523.91
839,105,2,64420.2
839,243,3,76651.37
840,217,2,47351.45
841,37,1,28635.43
841,180,4,78119.6
842,49,2,70561.7
842,259,2,38475.96
842,42,5,36060.14
842,151,3,41633.48
843,48,2,79926.46
843,107,2,55507.26
843,157,2,69999.17
844,12,5,66782.73
845,148,1,84536.18
845,3,3,79005.37
845,86,1,46450.28
846,38,4,28151.86
846,267,2,79147.34
846,289,4,65511.62
847,182,5,1189.55
848,78,1,29395.4
848,90,2,13768.64
848,132,5,15335.13
849,275,5,59766.32
850,99,2,61602.59
850,241,5,37856.6
851,168,1,67785.39
851,73,2,17802.54
852,33,3,23358.33
852,39,4,50200.04
852,15,2,74813.02
852,45,5,3732.94
853,236,1,73293.76
854,101,4,2621.28
854,156,2,39676.45
854,179,3,60860.64
855,109,3,76709.8
855,3,5,661.14
856,24,5,76648.12
857,51,4,68415.59
858,279,4,8090.01
859,52,1,79424.94
859,11,4,81071.62
859,211,1,83239.45
859,200,5,56017.12
860,117,3,39595.54
861,67,4,81577.72
862,131,3,70109.38
863,129,1,12816.16
863,52,1,81213.76
863,76,5,23226.41
863,97,4,48132.65
864,298,4,65011.8
864,118,4,63597.38
864,62,2,46377.13
864,200,5,16038.4
865,166,1,33867.11
865,9,2,51175.45
865,154,3,18717.53
865,67,2,41597.23
866,35,2,78064.7
866,249,1,35529.24
866,130,5,55764.45
866,251,5,44668.72
867,43,4,61972.45
867,171,2,66239.15
868,106,1,51253.06
868,300,3,68651.41
869,80,5,8172.04
870,269,1,53243.77
870,222,4,12559.52
871,53,4,635.4
871,260,3,62903.77
871,10,5,59061.71
872,262,1,75389.8
872,72,3,72284.91
873,298,3,79701.92
873,51,4,79913.38
873,63,4,80199.83
874,300,3,29165.72
874,283,1,20051.12
874,156,2,37348.23
875,70,1,57278.54
875,163,5,66566.81
875,283,5,28159.68
875,8,1,84114.68
876,13,5,13462.81
876,88,4,79457.29
877,299,3,58808.84
878,76,2,75810.15
878,131,5,2271.6
879,73,5,56615.32
879,151,4,16355.51
880,14,5,64958.36
880,88,2,14329.33
880,148,5,21293.35
880,128,3,82507.23
881,72,5,25930.03
881,108,3,28399.17
882,13,5,4391.66
882,89,3,59371.68
883,153,4,20019.78
883,228,3,11307.58
883,238,5,79996.92
884,56,5,55776.51
885,17,2,37200.88
885,272,1,52269.0
885,124,4,4889.76
886,262,2,47456.73
886,241,1,61796.92
887,88,3,14138.36
887,105,2,71409.07
887,298,2,16634.95
888,112,4,48894.93
888,95,2,58741.1
888,20,1,44619.41
888,289,2,46943.63
889,226,3,39452.93
890,53,3,57688.77
890,51,3,69902.38
891,62,4,24906.21
891,172,5,416.34
891,33,2,27601.26
892,173,2,9918.15
892,162,2,78626.07
892,161,5,15948.91
893,39,5,72524.78
893,146,2,16354.93
893,173,4,47080.09
894,23,4,50945.7
894,124,4,25953.85
895,24,3,37671.25
896,261,5,79023.26
896,104,5,57820.11
896,219,4,76449.49
897,211,3,63906.04
898,182,1,1471.63
898,244,4,45744.93
898,60,2,79503.27
898,53,1,58821.97
899,61,4,34124.96
899,147,5,21105.59
899,30,4,51834.32
899,177,5,62822.33
900,128,1,17067.71
900,133,4,11171.74
900,53,1,44857.34
900,37,5,32166.39
901,69,5,54097.36
901,36,1,38292.32
902,145,5,84849.54
902,288,1,65490.79
902,59,4,67807.49
902,132,2,48638.64
903,270,3,83675.88
904,241,2,80528.46
904,156,5,11297.72
905,44,5,27958.65
905,177,1,82839.28
905,259,2,47743.66
905,15,3,78898.41
906,150,2,76068.18
907,256,5,14002.79
907,210,1,24512.91
907,221,4,83521.62
908,58,5,65583.1
908,1,3,39688.97
909,170,4,15107.98
909,256,4,70947.44
909,121,4,56970.4
909,281,4,18189.37
910,265,2,6324.93
910,114,3,42647.7
910,62,2,67013.62
910,76,1,9887.68
911,159,3,21245.23
911,27,1,66853.64
912,232,2,54534.53
913,49,4,1093.58
914,116,4,27709.24
915,94,4,26557.48
915,284,1,74352.38
915,83,1,67414.71
916,136,3,60369.48
916,247,4,23036.4
916,135,1,81512.26
917,26,3,1430.31
917,62,3,36815.47
917,245,4,67927.66
918,158,5,43699.2
918,180,3,81747.66
918,161,1,905.12
918,18,4,65247.56
919,246,3,56485.92
920,92,3,63020.87
921,198,2,37834.77
921,239,1,67004.5
922,191,4,28134.4
922,161,3,24567.81
923,177,2,26265.03
923,83,1,4729.15
923,275,1,80770.44
924,176,3,69274.88
924,117,3,31203.53
924,79,4,26820.06
924,254,3,65890.82
925,218,1,76348.03
925,101,1,32895.69
926,5,2,46471.27
927,182,3,65455.13
927,87,3,42707.17
927,287,2,2649.86
927,49,5,13159.66
928,177,2,27355.67
928,62,1,41292.53
928,239,2,1286.89
929,36,1,53954.9
929,188,1,68656.21
930,174,1,53898.34
931,20,2,81915.68
931,241,3,77804.74
932,74,1,55614.95
932,293,3,47684.67
933,252,5,9871.58
934,81,2,3828.52
934,17,4,7413.58
935,83,4,32954.13
935,134,3,79983.45
935,34,1,4400.01
936,137,4,9138.53
936,60,3,35058.03
936,62,2,7980.49
937,141,3,5774.17
937,259,1,80157.81
937,245,2,8004.74
937,36,2,33639.73
938,144,5,25955.1
938,133,3,65389.1
938,128,1,22771.64
939,57,3,23184.95
939,121,1,19563.9
939,149,4,47654.21
940,37,3,16359.95
941,56,5,46938.05
941,130,3,60963.68
941,191,1,78031.88
941,235,1,24050.45
942,150,4,46812.79
943,167,2,41043.45
944,19,1,59256.12
945,10,1,22943.58
946,219,4,70355.34
946,166,5,12778.68
947,296,3,37525.71
948,64,4,52089.77
949,146,4,78607.06
949,54,5,55840.92
949,215,4,34983.91
949,273,1,71629.85
950,131,3,50071.15
950,170,3,44564.85
951,221,1,57233.75
951,273,5,73574.5
952,84,4,42719.39
953,144,1,15026.35
953,278,3,25133.06
953,251,1,16059.19
954,264,5,54396.53
954,34,3,19212.04
955,85,5,13616.06
955,171,4,78183.15
955,38,4,29766.66
955,250,5,15968.58
956,272,5,84336.59
957,3,5,1209.41
957,49,3,17949.38
957,123,3,79566.86
957,30,2,25294.72
958,162,5,84712.35
958,67,2,53025.12
958,285,5,8529.88
959,172,3,3982.91
960,151,3,4315.92
960,229,2,17024.57
961,171,2,1019.81
961,52,4,77407.44
961,213,1,51092.22
962,22,4,34871.54
962,102,4,4642.2
963,180,2,72877.2
963,41,2,44249.73
963,101,4,49850.39
963,201,1,75458.96
964,2,4,6230.19
965,182,4,72080.34
965,129,1,52544.47
966,291,2,29862.39
966,146,2,82341.15
966,5,5,11510.68
967,35,3,24544.5
967,70,2,62990.76
968,121,4,79251.31
969,35,3,74348.41
969,260,3,37999.77
970,63,3,47226.53
970,247,2,27983.82
970,36,3,67618.11
970,114,5,68321.3
971,61,1,79385.74
971,89,3,3730.91
971,107,2,77866.3
972,214,1,10182.62
972,284,4,84601.81
972,241,2,2845.57
972,53,2,67557.88
973,271,2,84350.65
973,139,5,35325.49
973,62,2,79193.06
973,197,3,19170.23
974,249,5,42841.1
974,180,3,15114.22
974,241,4,25485.99
974,50,1,15441.21
975,49,3,35065.73
975,141,1,44031.16
976,110,5,57993.11
976,10,4,43266.54
976,228,2,62103.18
977,73,4,30207.56
977,69,3,24807.86
977,45,5,44689.17
978,64,4,9583.58
978,51,4,39729.06
979,207,4,55589.91
979,107,4,12393.44
980,54,1,6796.84
980,285,2,352.36
981,99,5,2380.47
981,195,2,4129.82
982,284,4,6333.26
982,57,2,70465.8
983,129,3,30315.47
983,180,2,8439.11
984,157,1,37609.3
984,198,3,84510.03
985,239,2,59820.16
985,69,2,15981.52
985,276,2,28957.78
986,80,4,49130.23
987,120,3,43156.94
988,123,5,71128.26
988,298,2,6445.8
988,188,2,76605.7
989,70,2,64119.58
989,295,1,5948.15
990,275,3,20144.53
991,260,1,27645.33
992,40,2,48182.54
992,226,2,29789.12
992,170,4,29724.4
993,56,1,32899.94
994,298,1,76778.16
995,100,2,83023.81
995,91,5,77556.1
995,185,2,7907.23
995,269,2,81504.66
996,150,4,81028.86
996,279,5,38960.03
997,242,2,39153.31
997,113,2,80243.33
997,16,4,20129.5
998,9,3,51266.14
998,23,5,1339.8
999,280,5,68714.88
999,289,2,24803.61
1000,188,2,40109.14
1001,291,5,6412.12
1001,218,4,18588.8
1001,74,2,33974.83
1002,199,1,19837.94
1003,27,2,30390.73
1003,53,2,81253.52
1003,90,2,76723.91
1003,7,1,42067.43
1004,71,5,44150.01
1004,57,2,53533.48
1004,11,4,15789.71
1005,157,1,77430.58
1006,226,1,6102.76
1006,13,5,12393.06
1007,142,2,83320.27
1008,146,3,51176.13
1008,248,2,13951.58
1009,122,2,80563.74
1009,49,5,73820.17
1010,117,2,71389.77
1010,206,5,33390.11
1011,280,3,10910.55
1011,283,4,38841.68
1011,94,1,47434.86
1011,202,5,363.06
1012,181,3,23826.72
1012,24,3,6193.74
1012,281,2,15706.15
1013,198,2,32031.09
1013,93,2,53363.25
1014,1,3,67388.56
1015,299,5,50266.33
1016,72,1,4945.51
1016,28,4,11151.25
1016,64,3,63434.22
1016,229,2,7264.62
1017,271,2,20360.26
1017,23,3,57836.85
1017,215,3,68094.21
1018,165,2,7585.6
1018,232,5,12770.66
1018,153,5,71771.89
1019,66,2,65053.14
1019,37,4,83187.37
1020,78,5,71730.64
1020,237,1,81872.51
1020,137,3,36850.36
1020,126,5,75650.0
1021,283,2,83734.67
1022,165,4,3266.95
1022,110,5,82160.57
1022,129,3,20984.5
1023,62,2,63891.18
1023,164,4,11833.38
1024,81,3,72181.15
1024,269,2,31921.82
1024,229,2,79819.47
1025,55,1,23977.77
1025,288,2,20918.33
1025,1,5,26833.25
1025,95,1,44088.33
1026,226,3,13396.15
1027,123,2,32523.44
1027,153,4,24022.2
1027,290,4,19010.88
1027,114,1,22921.67
1028,157,1,73790.91
1028,197,1,2322.69
1029,1,2,65851.69
1029,32,5,50934.14
1029,147,2,21084.66
1029,145,4,7123.89
1030,146,3,28628.27
1030,205,5,12522.49
1030,177,5,76553.81
1030,212,1,39927.46
1031,246,2,55624.0
1031,113,3,30798.98
